epoch,train_loss,eval_loss,eval_prec1,eval_prec5
120,2.3632636399720783,0.9768028096008301,76.666,93.164
121,2.362419106358056,0.9744236849212646,76.752,93.23
122,2.3643549643069814,0.9735302266693115,76.856,93.25
123,2.3529725392325984,0.9723368778228759,76.912,93.224
124,2.3514728781750067,0.9722349251937866,76.898,93.252
125,2.3459673303541995,0.9716934968948364,76.882,93.288
126,2.345640226876993,0.9697871785736084,76.886,93.258
127,2.34580744906581,0.9686328932571411,76.872,93.29
128,2.3325919303581486,0.9676361356735229,77.08,93.256
129,2.335958365342028,0.9668518167877197,77.004,93.326
130,2.3257232016082003,0.9675052838134766,77.058,93.304
131,2.3247590134803247,0.9672221653747558,76.964,93.32
132,2.3178375060085674,0.9662022300338745,76.962,93.336
133,2.3159539157347524,0.964777497329712,77.06,93.352
134,2.3150461866415375,0.9637467597961425,77.206,93.352
135,2.3074910043240737,0.9628232230377197,77.148,93.36
136,2.3069668968947386,0.9629095196533203,77.162,93.406
137,2.297650982864755,0.9613924822235107,77.164,93.41
138,2.2991285661427523,0.9601810706710815,77.228,93.472
139,2.297992343239361,0.9589972250366211,77.278,93.52
140,2.2939602873212905,0.9588929193496704,77.246,93.492
141,2.2899223478149167,0.9575045495986938,77.234,93.494
142,2.2838763353778875,0.956948402557373,77.26,93.478
143,2.2819880376950348,0.9563570809936524,77.218,93.508
144,2.274264008950272,0.9562060343170166,77.27,93.556
145,2.2720973984562427,0.9545591386413574,77.264,93.534
146,2.272025897515287,0.9536111739349366,77.338,93.468
147,2.265410856329661,0.9529154457473755,77.41,93.472
148,2.264001801431322,0.9514808366394043,77.44,93.544
149,2.2557438346360037,0.951025609588623,77.526,93.538
150,2.2574702914384344,0.9500829132461548,77.508,93.556
151,2.2573277272766443,0.9491120649337769,77.414,93.512
152,2.2500886811579255,0.9490166643524169,77.406,93.518
153,2.2508246276637824,0.9487744075775146,77.486,93.568
154,2.2418929122620637,0.9487886390304565,77.566,93.578
155,2.2390691507682146,0.948718791809082,77.49,93.586
156,2.233208547083499,0.9482666598892212,77.538,93.626
157,2.2330031919298317,0.9472631218719483,77.548,93.624
158,2.231087751096959,0.9471845509338379,77.55,93.542
159,2.2242437867666607,0.9463990530395507,77.622,93.584
160,2.225224533193498,0.9462703260803222,77.614,93.58
161,2.217415654044643,0.9465669050598144,77.726,93.654
162,2.216243407780604,0.9469186721038818,77.68,93.61
163,2.2175923839128084,0.9470314192581176,77.73,93.632
164,2.2091122262245366,0.9474440157699585,77.71,93.624
165,2.2089360638631046,0.9465787390899658,77.722,93.626
166,2.2024359352868808,0.9453803773880005,77.726,93.654
167,2.2019605382407406,0.9446676319885254,77.726,93.652
168,2.1932525160453684,0.9445007067871094,77.85,93.67
169,2.192798189503207,0.9446906020736694,77.806,93.688
170,2.1934509656364494,0.9436482587051391,77.87,93.704
171,2.187244473696708,0.9429093001174926,77.842,93.694
172,2.186225057410584,0.9418578162384034,77.85,93.728
173,2.1793785802513765,0.9409405904388428,77.852,93.75
174,2.179417873243634,0.9409127364349366,77.884,93.742
175,2.177900520517386,0.9409382446289063,77.846,93.728
176,2.1729085497099527,0.9404000143051148,77.922,93.706
177,2.1711813227640544,0.9394811653137207,77.864,93.788
178,2.165901157805483,0.9397578271484375,77.912,93.77
179,2.1628406693657145,0.9385187344360352,77.886,93.736
180,2.156712657994599,0.9380926898956299,77.97,93.762
181,2.156752362763948,0.9381053187942505,78.018,93.798
182,2.15566462788174,0.9387487196350097,78.052,93.754
183,2.150065121533488,0.9382957395172119,78.004,93.756
184,2.1478991679055133,0.9367839632797241,78.06,93.75
185,2.1422131684043713,0.9364832446289062,78.032,93.802
186,2.143993730143868,0.9375015549850464,78.068,93.778
187,2.1406771000817146,0.9383305131530761,77.96,93.78
188,2.1357430660610293,0.9391138307571412,77.97,93.822
189,2.133560498221982,0.9383836573791504,78.012,93.85
190,2.130298712532774,0.9381336099624634,78.012,93.88
191,2.128176921682297,0.9386895518493652,78.048,93.842
192,2.1229264323802877,0.9381904445648194,78.112,93.822
193,2.1226287926320166,0.9378158420562744,78.176,93.864
194,2.1207834569860897,0.9374027051544189,78.146,93.832
195,2.1143976107871025,0.9366616639709473,78.156,93.836
196,2.11489667633264,0.9362655995178223,78.094,93.898
197,2.108940717794722,0.9358057206726075,78.102,93.874
198,2.106888774392321,0.9360903635406495,78.2,93.792
199,2.108756090382592,0.937217631072998,78.096,93.844
200,2.103680985174972,0.9374984711456299,77.998,93.84
201,2.103903244749057,0.9383524771499634,78.064,93.774
202,2.094413156036755,0.937951082572937,78.106,93.714
203,2.0965673705275587,0.9377270287704468,78.242,93.822
204,2.0895840042024303,0.93729955493927,78.104,93.852
205,2.086970264367539,0.9370393782806397,78.174,93.886
206,2.0879709297042193,0.9373242520523072,78.1,93.894
207,2.082398159326695,0.937467682685852,78.08,93.88
208,2.08205937212415,0.9375504306030273,78.154,93.928
209,2.0755070611584387,0.9371884766387939,78.148,93.912
210,2.077083421053646,0.9370050017547608,78.218,93.858
211,2.07544659391391,0.9364127500152588,78.388,93.884
212,2.0701227260293433,0.9363279201889038,78.272,93.858
213,2.070609038515533,0.9351676551055909,78.37,93.932
214,2.064358426131409,0.9352568590545655,78.252,93.914
215,2.064646629525794,0.9353107098388672,78.31,93.966
216,2.059459902661786,0.935202158164978,78.336,93.912
217,2.058035807882091,0.9351066691589356,78.356,93.906
218,2.058381214344816,0.9354647433853149,78.324,93.918
219,2.0525121208098676,0.9357033269500732,78.316,93.93
220,2.049869325378244,0.9360365708923339,78.306,93.916
221,2.045863412314658,0.9363502993774414,78.314,93.892
222,2.0460110379161116,0.9369360998535157,78.284,93.84
223,2.043529847066561,0.9366090142440796,78.298,93.868
224,2.0397825753993746,0.9365269480133057,78.244,93.866
225,2.038969150502428,0.9362728283691406,78.234,93.874
226,2.033360618362419,0.9378672624206543,78.25,93.888
227,2.032543858416456,0.9392233756256103,78.182,93.852
228,2.0278740295832107,0.9396113224792481,78.296,93.836
229,2.027694958219711,0.9388693960571289,78.254,93.834
230,2.0273861716405377,0.9386862588882446,78.258,93.844
231,2.0230440219386305,0.9380542793655395,78.292,93.874
232,2.0208241407819787,0.9388463220214843,78.224,93.852
233,2.0186252349810445,0.9392868843078613,78.206,93.852
234,2.017565828409317,0.9394290036773681,78.138,93.878
235,2.016548083244944,0.9393073078155517,78.204,93.882
236,2.0112531284014765,0.940333397026062,78.156,93.88
237,2.0099972294722432,0.9412566496658326,78.114,93.838
238,2.007554703431545,0.9419878284454346,78.212,93.868
239,2.004871086584483,0.9427485428619384,78.244,93.804
240,2.000897522476747,0.9423080333709717,78.346,93.85
241,2.001187246123092,0.9426604187774659,78.198,93.858
242,1.9999706199367364,0.9421164191055298,78.232,93.904
243,1.9930782025094798,0.9420639493942261,78.192,93.95
244,1.9935983025627457,0.9427430847930908,78.132,93.952
245,1.9904856644660163,0.943136685256958,78.098,93.898
246,1.99138372588596,0.9435464111328125,78.118,93.92
247,1.988637025288636,0.943995926361084,78.17,93.858
248,1.9845484070164219,0.9443531732177735,78.034,93.872
249,1.9814917173126427,0.9450680974960327,78.026,93.844
250,1.9819232373595905,0.9445483953094482,78.094,93.9
251,1.979561647279657,0.9453670615768432,78.122,93.82
252,1.9766300681302493,0.9458979832458496,78.124,93.824
253,1.974690631925345,0.9464721435928345,78.148,93.846
254,1.9745832270474362,0.94669395362854,78.08,93.828
255,1.968560057935669,0.9463964014053344,78.12,93.854
256,1.9689779370713483,0.946240862083435,78.174,93.882
257,1.9674939829811489,0.9465402376556397,78.142,93.88
258,1.9643759458995076,0.9463232089614868,78.168,93.852
259,1.9628155423487594,0.9464409567260742,78.204,93.824
260,1.9626937320859408,0.9471041220855713,78.182,93.812
261,1.9600972033185449,0.9476181879425049,78.286,93.806
262,1.9568204455714908,0.9470422355270386,78.256,93.768
263,1.9556079258640513,0.9476663055801392,78.218,93.774
264,1.950898524311235,0.9483919499969482,78.31,93.848
265,1.9506466940200204,0.9479295513534546,78.304,93.814
266,1.9507411848441016,0.9479607766342163,78.22,93.856
267,1.9469779735084156,0.9473900736618042,78.144,93.826
268,1.9457090756447195,0.9471425698089599,78.238,93.892
269,1.9421502351522637,0.9478171953201294,78.234,93.87
270,1.9428851455092715,0.9489463384246826,78.146,93.854
271,1.9393529056740417,0.9485104117965698,78.114,93.864
272,1.936818853199339,0.9492823143768311,78.064,93.812
273,1.9370416912862913,0.9497074002075195,78.114,93.824
274,1.9350609680969748,0.9499374610519409,78.084,93.888
275,1.9335977264540753,0.9503601997756957,78.06,93.868
276,1.9285463873716853,0.9502167237854003,78.132,93.852
277,1.9292754157603407,0.9497590502548218,78.196,93.858
278,1.9262434174593308,0.9500429616165161,78.196,93.842
279,1.9236962922709546,0.9514040157699585,78.138,93.834
280,1.9244230755751464,0.9513764310836792,78.184,93.82
281,1.9193645957753145,0.9509927793121338,78.142,93.858
282,1.917341252954172,0.9515860098648071,78.126,93.83
283,1.9212505366924189,0.9522894353485107,78.078,93.806
284,1.9155797353989596,0.9520544931030274,78.108,93.764
285,1.916065752410965,0.9530228639984131,78.046,93.768
286,1.9128158043900267,0.9545397133636475,78.032,93.772
287,1.910588118669798,0.9548227127075195,78.052,93.818
288,1.9096110464333536,0.9547953164672851,78.062,93.774
289,1.9093478666745025,0.9546678796005249,78.086,93.77
290,1.9060631033947333,0.9549940578842163,78.136,93.726
291,1.9030393989299603,0.9558819676208496,78.16,93.768
292,1.9039292900110607,0.9570567664718628,78.076,93.778
293,1.9022414192116612,0.9574011252975464,78.142,93.78
294,1.9000414743554963,0.9583379555511474,78.054,93.796
295,1.8979484040340742,0.9588854610061646,78.096,93.8
296,1.8968069645093022,0.9588539944076538,78.154,93.846
297,1.8947052225935088,0.9588711231994629,78.11,93.82
298,1.893216046378862,0.959723989982605,78.044,93.83
299,1.892884585211317,0.9600193368911744,78.034,93.796
300,1.8881276786613235,0.9600672621917724,78.042,93.766
301,1.88702114261121,0.961547706451416,78.0,93.7
302,1.8888491670862377,0.9618503517150879,77.988,93.676
303,1.8862385256923169,0.9621679987716675,78.034,93.716
304,1.8851925624217347,0.9625110470962525,78.096,93.752
